feature class   assembly	assembly_unit	seq_type	chromosome  genomic_accession   start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	3199733	3671948	-               X-linked Kx blood group related 4	Xkr4	497097		472216		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	13113428	13127163	-				PR domain containing 14	Prdm14	383491		13736		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	13139105	13374227	-				nuclear receptor coactivator 2	Ncoa2	17978		235123		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	13564693	13589910	-				translocating chain-associating membrane protein 1	Tram1	72265		25218		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	13625893	13660583	-				lactamase, beta 2	Lactb2	212442		34691		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	13668738	13702230	+				X-linked Kx blood group related 9	Xkr9	381246		33493		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	14168953	14311035	-				EYA transcriptional coactivator and phosphatase 1	Eya1	14048		142083		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	14753344	14756089	-				musculin	Msc	17681		2746		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	14872644	14918862	-				transient receptor potential cation channel, subfamily A, member 1	Trpa1	277328		46219		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	15286925	15723751	+				potassium voltage gated channel, Shab-related subfamily, member 2	Kcnb2	98741		436827		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	15374637	15455813	+					LOC115485680	115485680		81177		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	15805546	15844052	+				telomeric repeat binding factor 1	Terf1	21749		38507		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	15853862	15892722	-				somatomedin B and thrombospondin, type 1 domain containing	Sbspon	226866		38861		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16065974	16093345	-				RIKEN cDNA 4930444P10 gene	4930444P10Rik	75799		27372		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16101295	16104433	-				ribosomal protein L7	Rpl7	19989		3139		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16105882	16132550	+				retinol dehydrogenase 10 (all-trans)	Rdh10	98711		26669		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16228803	16520332	-				staufen double-stranded RNA binding protein 2	Stau2	29819		291530		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16540788	16619460	-				ubiquitin-conjugating enzyme E2W (putative)	Ube2w	66799		78673		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16641725	16657428	-				elongin C	Eloc	67923		15704		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16665191	16678275	+				transmembrane protein 70	Tmem70	70397		13085		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16688456	16709605	+				lymphocyte antigen 96	Ly96	17087		21150		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	16942104	17097922	-				junctophilin 1	Jph1	57339		155819		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	17145373	17164271	+				ganglioside-induced differentiation-associated-protein 1	Gdap1	14545		18899		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	17601901	17630939	+				peptidase inhibitor 15	Pi15	94227		29039		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	17727029	17767235	+				cysteine-rich secretory protein LCCL domain containing 1	Crispld1	83691		40207		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	18114889	18145902	-				cysteine-rich secretory protein 4	Crisp4	78081		31014		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	18236402	18237476	-				defensin beta 18	Defb18	654460		1075		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	18250978	18265138	-				defensin beta 41	Defb41	77673		14161		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	19103022	19168592	+				transcription factor AP-2, delta	Tfap2d	226896		65571		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	19208908	19238845	+				transcription factor AP-2 beta	Tfap2b	21419		29938		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	20057779	20618082	-				polycystic kidney and hepatic disease 1	Pkhd1	241035		560304		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	20730905	20734496	+				interleukin 17A	Il17a	16171		3592		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	20777146	20785274	-				interleukin 17F	Il17f	257630		8129		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	20802966	20820312	-				minichromosome maintenance complex component 3	Mcm3	17215		17347		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	20890548	20939650	+				progestin and adipoQ receptor family member VIII	Paqr8	74229		49103		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	20951553	20990841	+				EF-hand domain (C-terminal) containing 1	Efhc1	71877		39289		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	21001397	21079225	-				translocating chain-associating membrane protein 2	Tram2	170829		77829		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	21166436	21230167	+				transmembrane protein 14A	Tmem14a	75712		63732		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	21240565	21265575	+				glutathione S-transferase, alpha 3	Gsta3	14859		25011		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	21349677	21352199	+				KH domain containing 1A	Khdc1a	368204		2523		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	21368331	21369743	+				KH domain containing 1C	Khdc1c	433278		1413		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	21383556	21386384	+				KH domain containing 1B	Khdc1b	98582		2829		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	21398399	21962650	-				potassium voltage-gated channel, subfamily Q, member 5	Kcnq5	226922		564252		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	22285972	22806003	-				regulating synaptic membrane exocytosis 1	Rims1	116837		520032		partial
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	23100473	23102253	-				RIKEN cDNA 4933415F23 gene	4933415F23Rik	66755		1781		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	23366424	23383219	-				opioid growth factor receptor-like 1	Ogfrl1	70155		16796		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	23761926	23847865	+				beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)	B3gat2	280645		85940		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	23844825	23922381	-				small ArfGAP 1	Smap1	98366		77557		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	23995939	24005640	-				succinate dehydrogenase complex assembly factor 4	Sdhaf4	68002		9702		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	24010758	24100484	-				family with sequence similarity 135, member A	Fam135a	68187		89727		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	24177589	24252738	+				collagen, type IX, alpha 1	Col9a1	12839		75150		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	24257683	24587922	-				collagen, type XIX, alpha 1	Col19a1	12823		330240		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	24676992	24766301	+				LMBR1 domain containing 1	Lmbrd1	68421		89310		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	25067476	25834772	-				adhesion G protein-coupled receptor B3	Adgrb3	210933		767297		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	25276404	25277954	-				predicted gene, 20172	Gm20172	100504323		1551		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	26681801	26687460	-				RIKEN cDNA 4931408C20 gene	4931408C20Rik	210940		5660		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	28776122	28780252	-				predicted gene 597	Gm597	210962		4131		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	30802342	30873922	-				PHD finger protein 3	Phf3	213109		71581		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	30940303	30949877	-				protein tyrosine phosphatase 4a1	Ptp4a1	19243		9575		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	30949396	30951023	+					LOC115487084	115487084		1628		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	31176281	31204725	+				lengsin, lens protein with glutamine synthetase domain	Lgsn	266744		28445		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	31222839	31224287	+				PIH1 domain containing 3	Pih1d3	74708		1449		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	32172602	32705224	+				KH domain containing, RNA binding, signal transduction associated 2	Khdrbs2	170771		532623		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	32519563	32520999	-				predicted gene 9839	Gm9839	408192		1437		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	32543546	32547293	-				predicted gene 5415	Gm5415	408191		3748		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	33453808	33669808	-				DNA primase, p58 subunit	Prim2	19076		216001		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	33719896	33742564	+				RAB23, member RAS oncogene family	Rab23	19335		22669		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	33745484	33757750	-				BCL2-associated athanogene 2	Bag2	213539		12267		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	33761541	33815602	-				zinc finger protein 451	Zfp451	98403		54062		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	33835899	33838914	-				predicted gene 15455	Gm15455	433287		3016		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	33852052	33907933	-				BEN domain containing 6	Bend6	320705		55882		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	33907888	34308662	+				dystonin	Dst	13518		400775		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34436670	34439672	-				coiled-coil domain containing 115	Ccdc115	69668		3003		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34439829	34445747	+				IMP4, U3 small nucleolar ribonucleoprotein	Imp4	27993		5919		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34459729	34473784	+				protein tyrosine phosphatase, non-receptor type 18	Ptpn18	19253		14056		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34498412	34503062	+				protease, serine 39	Prss39	21755		4651		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34535648	34544311	+				cripto, FRL-1, cryptic family 1	Cfc1	12627		8664		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34536448	34561004	-				protease, serine 40	Prss40	21756		24557		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34578907	34590944	+				APC membrane recruitment 3	Amer3	211383		12038		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34677949	34812754	+				Rho guanine nucleotide exchange factor (GEF) 4	Arhgef4	226970		134806		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34813218	34843050	-				family with sequence similarity 168, member B	Fam168b	214469		29833		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	34849959	34879585	+				pleckstrin homology domain containing, family B (evectins) member 2	Plekhb2	226971		29627		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36068400	36106446	+				heparan sulfate 6-O-sulfotransferase 1	Hs6st1	50785		38047		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36140028	36244320	-				UDP-glucose glycoprotein glucosyltransferase 1	Uggt1	320011		104293		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36264602	36274674	-				neuralized E3 ubiquitin protein ligase 3	Neurl3	214854		10073		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36307733	36324037	+				AT rich interactive domain 5A (MRF1-like)	Arid5a	214855		16305		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36335730	36369193	-				KAT8 regulatory NSL complex subunit 3	Kansl3	226976		33464		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36372183	36422110	+				fer-1-like 5 (C. elegans)	Fer1l5	100534273		49928		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36418900	36445271	-				lectin, mannose-binding 2-like	Lman2l	214895		26372		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36471597	36508776	+				cyclin M4	Cnnm4	94220		37180		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36511867	36528237	+				cyclin M3	Cnnm3	94218		16371		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36530193	36536556	-				ankyrin repeat domain 23	Ankrd23	78321		6364		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36538171	36547252	-				ankyrin repeat domain 39	Ankrd39	109346		9082		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36548639	36560699	-				sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	Sema4c	20353		12061		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36562696	36683190	-				family with sequence similarity 178, member B	Fam178b	381337		120495		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36691487	36693388	+				cytochrome c oxidase subunit 5B	Cox5b	12859		1902		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36698114	36710017	-				ARP1 actin-related protein 1B, centractin beta	Actr1b	226977		11904		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36761798	36782821	+				zeta-chain (TCR) associated protein kinase	Zap70	22637		21024		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	36792189	36939614	-				transmembrane protein 131	Tmem131	56030		147426		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37029158	37187608	+				von Willebrand factor A domain containing 3B	Vwa3b	70853		158451		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37218241	37263384	+				cyclic nucleotide gated channel alpha 3	Cnga3	12790		45144		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37299827	37410740	+				inositol polyphosphate-4-phosphatase, type I	Inpp4a	269180		110914		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37417085	37430103	-				cytochrome C oxidase assembly factor 5	Coa5	76178		13019		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37430139	37438987	+				unc-50 homolog	Unc50	67387		8849		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37439340	37541060	-				mannoside acetylglucosaminyltransferase 4, isoenzyme A	Mgat4a	269181		101721		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37611676	37720089	-				RIKEN cDNA 2010300C02 gene	2010300C02Rik	72097		108414		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37754570	37866426	-				testis specific 10	Tsga10	211484		111857		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37868502	37878972	+				lipoyltransferase 1	Lipt1	623661		10471		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37874801	37890449	-				MIT, microtubule interacting and transport, domain containing 1	Mitd1	69028		15649		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37890477	37898338	+				mitochondrial ribosomal protein L30	Mrpl30	107734		7862		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37905923	37916493	-				lysozyme G-like 2	Lyg2	332427		10571		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37946738	37957759	-				lysozyme G-like 1	Lyg1	69541		11022		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37983867	37997294	-				thioredoxin domain containing 9	Txndc9	98258		13428		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	37998010	38055579	+				eukaryotic translation initiation factor 5B	Eif5b	226982		57570		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	38052786	38129921	-				REV1, DNA directed polymerase	Rev1	56210		77136		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	38175393	38630178	-				AF4/FMR2 family, member 3	Aff3	16764		454786		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	38793669	38836687	-				LON peptidase N-terminal domain and ring finger 2	Lonrf2	381338		43019		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	38863867	38898177	-				carbohydrate sulfotransferase 10	Chst10	98388		34311		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	38896610	38898950	+					LOC115486944	115486944		2341		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	38939149	38950276	+				neuromedin S	Nms	433292		11128		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	38987814	38997236	+				phosducin-like 3	Pdcl3	68833		9423		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39193702	39363240	+				neuronal PAS domain protein 2	Npas2	18143		169539		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39367851	39371911	+				ribosomal protein L31	Rpl31	114641		4061		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39371495	39478778	-				TBC1 domain family, member 8	Tbc1d8	54610		107284		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39535701	39546881	+				CCR4-NOT transcription complex, subunit 11	Cnot11	52846		11181		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39551294	39577439	-				ring finger protein 149	Rnf149	67702		26146		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39618406	39652052	-				cellular repressor of E1A-stimulated genes 2	Creg2	263764		33647		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39665299	39720989	-				regulatory factor X 8	Rfx8	619289		55691		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39804141	39805332	-				predicted gene 3646	Gm3646	100042065		1192		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	39900902	40026310	+				mitogen-activated protein kinase kinase kinase kinase 4	Map4k4	26921		125409		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40084692	40125230	+				interleukin 1 receptor, type II	Il1r2	16178		40539		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40222480	40316201	+				interleukin 1 receptor, type I	Il1r1	16177		93722		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40324589	40367555	+				interleukin 1 receptor-like 2	Il1rl2	107527		42967		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40404864	40465418	+				interleukin 1 receptor-like 1	Il1rl1	17082		60555		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40465552	40500854	+				interleukin 18 receptor 1	Il18r1	16182		35303		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40515362	40551707	+				interleukin 18 receptor accessory protein	Il18rap	16174		36346		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40579986	40630731	+				solute carrier family 9 (sodium/hydrogen exchanger), member 4	Slc9a4	110895		50746		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40681712	40768885	+				solute carrier family 9 (sodium/hydrogen exchanger), member 2	Slc9a2	226999		87174		
gene	protein_coding	GCF_000001635.26	C57BL/6J	chromosome	1	NC_000067.6	40772040	40790657	-				major facilitator superfamily domain containing 9	Mfsd9	211798		18618		
